t(2019起算年),对应日历时点,frontier_pred,CI_low_5%,CI_high_95%,情景_技术增速减半
7.208333333333333,2026-03,56.3265490118672,53.623476026610255,64.52247285494063,55.62145680022014
8.208333333333332,2027-03,56.587297415754406,53.753050750159765,66.51607778406144,56.326549011867186
