t,score,held_out
0.5,5.0,False
2.5,5.0,False
3.5,5.0,False
4.5,10.0,False
5.458333333333333,37.98714119878495,False
5.541666666666667,37.98714119878495,False
5.625,45.345219749056206,False
5.708333333333333,50.998185133125,False
5.791666666666667,50.998185133125,True
5.875,50.998185133125,True
5.958333333333333,50.998185133125,True
6.041666666666667,50.998185133125,True
6.125,50.998185133125,True
6.208333333333333,50.998185133125,True
