N_B,D_B,D_over_N,Q,L,c_base,c_qual,c_attn,c_tot,f_base,f_qual,f_attn,form,L_ctx,C
1.672161487656564,20.726765487231262,12.395193670127282,1.0,2.5187458271336407,2.0795099406862415e+20,9.40806507531285e+19,1.419612119508474e+19,3.1622776601683735e+20,0.6575987829530173,0.29750914013072166,0.04489207691625931,幂函数型,2048,3.1622776601683794e+20
1.7387608075089405,22.622848596287355,13.010903224060064,1.0,2.5017213191917036,2.3601433496059858e+20,1.0268714233966698e+20,1.61119119333102e+19,3.5481338923357576e+20,0.6651787731866814,0.28941168923044036,0.04540953758287746,幂函数型,2048,3.54813389233576e+20
1.8085210479924814,24.679654535645934,13.64631866631642,1.0,2.4851029638789903,2.6780204810939272e+20,1.1202316929317134e+20,1.8281953150934544e+19,3.9810717055349857e+20,0.6726883309764572,0.28138947896221683,0.04592219006132615,幂函数型,2048,3.9810717055349857e+20
1.8816114161617987,26.909515159398158,14.301313718796138,1.0,2.468878751291275,3.037995055638154e+20,1.2214470700732291e+20,2.073937957982313e+19,4.466835921509614e+20,0.6801223749923255,0.27344793754153107,0.046429687466142754,幂函数型,2048,4.466835921509617e+20
1.9582114233621402,29.325586777780877,14.975699982094106,1.0,2.453037058230993,3.4455419415028944e+20,1.33111473156322e+20,2.3521566320659763e+19,5.011872336272712e+20,0.6874759990525444,0.26559230607880135,0.04693169486865371,幂函数型,2048,5.0118723362727146e+20
2.038508961349576,31.941925117017767,15.669259111753382,1.0,2.437566636612346,3.90683403562787e+20,1.4498726794434164e+20,2.6670653683219595e+19,5.623413251903483e+20,0.6947442523996313,0.2578278733032191,0.04742787429714817,幂函数型,2048,5.6234132519034906e+20
2.1227044862522972,34.77349769309637,16.381695105610337,1.0,2.4224566022044725,4.4288315733491745e+20,1.5784003027121314e+20,3.02341568740637e+19,6.309573444801942e+20,0.7019225011157937,0.25015958947470135,0.047917909409504855,幂函数型,2048,6.309573444801943e+20
2.2110081361929756,37.83627693415359,17.112681005010675,0.9999999999999998,2.4076964236990244,5.019378968679851e+20,1.7174226042330064e+20,3.4265627092854452e+19,7.079457843841402e+20,0.7090061243950107,0.24259239084628995,0.0484014847586994,幂函数型,2048,7.079457843841402e+20
2.3036428036604613,41.147269435004574,17.861827089521885,1.0,2.393275912088941,5.6873166674535816e+20,1.8677115286243656e+20,3.882541511648312e+19,7.943282347242777e+20,0.7159907477577854,0.23513095052861505,0.04887830171359815,幂函数型,2048,7.943282347242789e+20
2.4008436436174687,44.724590216193015,18.62869759765125,1.0,2.3791852103456836,6.442604888036582e+20,2.0300893329442118e+20,4.398151603566307e+19,8.912509381337425e+20,0.7228721578153092,0.22777976954449722,0.049348072640191774,幂函数型,2048,8.91250938133744e+20
2.502858620204175,48.58753023205161,19.41281454726676,1.0,2.3654147833827217,7.296463132543281e+20,2.205431650941763e+20,4.981052165149547e+19,9.999999999999999e+20,0.729646313254328,0.2205431650941763,0.04981052165149547,幂函数型,2048,1e+21
2.6099499240228563,52.75661524914088,20.213650370664684,1.0,2.3519554082935152,8.261527437671897e+20,2.394670165602678e+20,5.639869397450682e+19,1.1220184543019644e+21,0.7363094079242746,0.2134252031614275,0.050265388914297146,幂函数型,2048,1.1220184543019653e+21
2.7223944212753515,57.253682562667734,21.03063469247277,1.0,2.3387981648528426,9.352026360364591e+20,2.5987960913762258e+20,6.384316662008894e+19,1.2589254117941707e+21,0.7428578589923329,0.20642971116712336,0.05071242984054326,幂函数型,2048,1.2589254117941712e+21
2.8404845025075574,62.10195737087724,21.86315655517716,1.0,2.3259344262708175,1.0583978849241706e+21,2.8188636408775446e+20,7.2253295610823385e+19,1.4125375446227485e+21,0.7492883208331569,0.19956026313129865,0.05115141603554351,幂函数型,2048,1.4125375446227498e+21
2.9645280955072946,67.32614989012674,22.710579127976114,1.0,2.3133558501895224,1.1975415774696967e+21,3.0559944330281124e+20,8.175217168859795e+19,1.5848931924611058e+21,0.7555976536249026,0.19282021322096746,0.05158213315412668,幂函数型,2048,1.584893192461111e+21
3.094851058648374,72.95251714142071,23.572222300507587,1.0,2.3010543699127703,1.3546630494371373e+21,3.3113802976020726e+20,9.247833084157524e+19,1.7782794100389197e+21,0.7617830144068792,0.1862125984762762,0.05200438711684295,幂函数型,2048,1.7782794100389228e+21
3.231797333150194,79.00896863316699,24.44737726055149,1.0,2.289022185860075,1.5320458447416984e+21,3.5862880722614944e+20,1.0458766300103328e+20,1.9952623149688813e+21,0.767841818716248,0.17974017979272186,0.0524180014910292,幂函数型,2048,1.995262314968883e+21
